#BeginHeader,62,,,,,,,,
#FormatType,NR-500\NORMAL,,,,,,,,
#FormatVersion,R4.00.00,,,,,,,,
タイトル,,,,,,,,,
ユニット番号,MASTER,UNIT1,UNIT2,UNIT3,UNIT4,UNIT5,UNIT6,UNIT7,UNIT8
2022/7/4 11:19,73000,-13.6,21.55,31.66,,,,,
2022/7/4 11:19,73000,-13.6,21.6,31.66,,,,,
2022/7/4 11:19,73000,-13.6,21.6,31.68,,,,,
2022/7/4 11:19,73000,-13.6,21.6,31.68,,,,,
2022/7/4 11:19,73000,-13.6,21.6,31.68,,,,,
2022/7/4 11:19,73000,-13.6,21.6,31.68,,,,,
2022/7/4 11:19,73000,-13.6,21.65,31.7,,,,,
2022/7/4 11:19,73000,-13.6,21.65,31.7,,,,,
2022/7/4 11:19,73000,-13.6,21.65,31.7,,,,,
2022/7/4 11:19,73000,-13.6,21.7,31.7,,,,,
2022/7/4 11:19,73000,-13.6,21.7,31.72,,,,,
2022/7/4 11:19,73000,-13.6,21.7,31.72,,,,,
2022/7/4 11:19,73000,-13.6,21.7,31.72,,,,,
2022/7/4 11:20,73000,-13.6,21.7,31.72,,,,,
2022/7/4 11:20,73000,-13.6,21.7,31.72,,,,,
2022/7/4 11:20,73000,-13.6,21.7,31.72,,,,,
2022/7/4 11:20,73000,-13.6,21.7,31.72,,,,,
2022/7/4 11:20,73000,-13.58,21.75,31.72,,,,,
2022/7/4 11:20,73000,-13.58,21.7,31.72,,,,,
2022/7/4 11:20,73000,-13.58,21.7,31.72,,,,,
2022/7/4 11:20,73000,-13.56,21.65,31.7,,,,,
2022/7/4 11:20,73000,-13.56,21.65,31.7,,,,,
2022/7/4 11:20,73000,-13.54,21.6,31.7,,,,,
2022/7/4 11:20,73000,-13.52,21.6,31.68,,,,,
2022/7/4 11:20,73000,-13.52,21.6,31.66,,,,,
2022/7/4 11:20,73000,-13.5,21.6,31.66,,,,,
2022/7/4 11:20,73000,-13.5,21.55,31.66,,,,,
2022/7/4 11:20,73000,-13.48,21.55,31.64,,,,,
2022/7/4 11:20,73000,-13.48,21.6,31.64,,,,,
2022/7/4 11:20,73000,-13.48,21.55,31.64,,,,,
2022/7/4 11:20,73000,-13.48,21.55,31.64,,,,,
2022/7/4 11:20,73000,-13.46,21.5,31.64,,,,,
2022/7/4 11:20,73000,-13.46,21.5,31.64,,,,,
2022/7/4 11:20,73000,-13.46,21.5,31.64,,,,,
2022/7/4 11:20,73000,-13.46,21.5,31.64,,,,,
2022/7/4 11:20,73000,-13.46,21.5,31.62,,,,,
2022/7/4 11:20,73000,-13.44,21.5,31.64,,,,,
2022/7/4 11:20,73000,-13.44,21.45,31.62,,,,,
2022/7/4 11:20,73000,-13.44,21.45,31.62,,,,,
2022/7/4 11:20,73000,-13.44,21.45,31.62,,,,,
2022/7/4 11:20,73000,-13.44,21.45,31.62,,,,,
2022/7/4 11:20,73000,-13.44,21.45,31.62,,,,,
2022/7/4 11:20,73000,-13.44,21.4,31.62,,,,,
2022/7/4 11:20,73000,-13.44,21.4,31.62,,,,,
2022/7/4 11:20,73000,-13.44,21.4,31.62,,,,,
2022/7/4 11:20,73000,-13.44,21.4,31.62,,,,,
2022/7/4 11:20,73000,-13.44,21.45,31.64,,,,,
2022/7/4 11:20,73000,-13.44,21.45,31.64,,,,,
2022/7/4 11:20,73000,-13.44,21.45,31.64,,,,,
2022/7/4 11:20,73000,-13.44,21.45,31.64,,,,,
2022/7/4 11:20,73000,-13.44,21.4,31.64,,,,,
2022/7/4 11:20,73000,-13.44,21.4,31.64,,,,,
2022/7/4 11:20,73000,-13.44,21.45,31.64,,,,,
2022/7/4 11:20,73000,-13.44,21.45,31.64,,,,,
2022/7/4 11:20,73000,-13.44,21.45,31.66,,,,,
2022/7/4 11:20,73000,-13.44,21.45,31.66,,,,,
2022/7/4 11:20,73000,-13.44,21.5,31.66,,,,,
2022/7/4 11:20,73000,-13.44,21.5,31.66,,,,,
2022/7/4 11:20,73000,-13.44,21.45,31.66,,,,,
2022/7/4 11:20,73000,-13.44,21.5,31.66,,,,,
2022/7/4 11:20,73000,-13.44,21.45,31.66,,,,,
2022/7/4 11:20,73000,-13.44,21.45,31.66,,,,,
2022/7/4 11:20,73000,-13.44,21.45,31.68,,,,,
2022/7/4 11:20,73000,-13.44,21.5,31.68,,,,,
2022/7/4 11:20,73000,-13.44,21.5,31.68,,,,,
2022/7/4 11:20,73000,-13.44,21.45,31.68,,,,,
2022/7/4 11:20,73000,-13.42,21.45,31.66,,,,,
2022/7/4 11:20,73000,-13.42,21.45,31.68,,,,,
2022/7/4 11:20,73000,-13.42,21.45,31.68,,,,,
2022/7/4 11:20,73000,-13.42,21.45,31.68,,,,,
2022/7/4 11:20,73000,-13.42,21.5,31.68,,,,,
2022/7/4 11:20,73000,-13.42,21.45,31.68,,,,,
2022/7/4 11:20,73000,-13.42,21.45,31.68,,,,,
2022/7/4 11:21,73000,-13.4,21.5,31.68,,,,,
2022/7/4 11:21,73000,-13.4,21.5,31.68,,,,,
2022/7/4 11:21,73000,-13.38,21.45,31.66,,,,,
2022/7/4 11:21,73000,-13.38,21.45,31.66,,,,,
2022/7/4 11:21,73000,-13.38,21.45,31.66,,,,,
2022/7/4 11:21,73000,-13.36,21.45,31.66,,,,,
2022/7/4 11:21,73000,-13.36,21.5,31.66,,,,,
2022/7/4 11:21,73000,-13.34,21.5,31.66,,,,,
2022/7/4 11:21,73000,-13.34,21.5,31.66,,,,,
2022/7/4 11:21,73000,-13.34,21.55,31.66,,,,,
2022/7/4 11:21,73000,-13.34,21.5,31.66,,,,,
2022/7/4 11:21,73000,-13.34,21.5,31.68,,,,,
2022/7/4 11:21,73000,-13.34,21.55,31.7,,,,,
2022/7/4 11:21,73000,-13.34,21.6,31.7,,,,,
2022/7/4 11:21,73000,-13.36,21.6,31.72,,,,,
2022/7/4 11:21,73000,-13.38,21.65,31.74,,,,,
2022/7/4 11:21,73000,-13.4,21.65,31.76,,,,,
2022/7/4 11:21,73000,-13.42,21.7,31.78,,,,,
2022/7/4 11:21,73000,-13.44,21.65,31.8,,,,,
2022/7/4 11:21,73000,-13.44,21.65,31.8,,,,,
2022/7/4 11:21,73000,-13.46,21.65,31.8,,,,,
2022/7/4 11:21,73000,-13.46,21.65,31.82,,,,,
2022/7/4 11:21,73000,-13.46,21.7,31.82,,,,,
2022/7/4 11:21,73000,-13.46,21.75,31.82,,,,,
2022/7/4 11:21,73000,-13.46,21.75,31.82,,,,,
2022/7/4 11:21,73000,-13.46,21.75,31.82,,,,,
2022/7/4 11:21,73000,-13.46,21.7,31.84,,,,,
2022/7/4 11:21,73000,-13.46,21.7,31.84,,,,,
2022/7/4 11:21,73000,-13.46,21.7,31.84,,,,,
2022/7/4 11:21,73000,-13.46,21.7,31.84,,,,,
2022/7/4 11:21,73000,-13.46,21.7,31.84,,,,,
2022/7/4 11:21,73000,-13.46,21.7,31.84,,,,,
2022/7/4 11:21,73000,-13.46,21.7,31.84,,,,,
2022/7/4 11:21,73000,-13.44,21.7,31.84,,,,,
2022/7/4 11:21,73000,-13.44,21.75,31.84,,,,,
2022/7/4 11:21,73000,-13.44,21.75,31.84,,,,,
2022/7/4 11:21,73000,-13.44,21.7,31.84,,,,,
2022/7/4 11:21,73000,-13.42,21.7,31.84,,,,,
2022/7/4 11:21,73000,-13.42,21.75,31.84,,,,,
2022/7/4 11:21,73000,-13.4,21.7,31.82,,,,,
2022/7/4 11:21,73000,-13.4,21.7,31.82,,,,,
2022/7/4 11:21,73000,-13.38,21.75,31.82,,,,,
2022/7/4 11:21,73000,-13.36,21.75,31.8,,,,,
2022/7/4 11:21,73000,-13.34,21.75,31.8,,,,,
2022/7/4 11:21,73000,-13.32,21.7,31.78,,,,,
2022/7/4 11:21,73000,-13.3,21.65,31.76,,,,,
2022/7/4 11:21,73000,-13.28,21.65,31.74,,,,,
2022/7/4 11:21,73000,-13.26,21.6,31.72,,,,,
2022/7/4 11:21,73000,-13.26,21.55,31.72,,,,,
2022/7/4 11:21,73000,-13.24,21.5,31.7,,,,,
2022/7/4 11:21,73000,-13.24,21.5,31.68,,,,,
2022/7/4 11:21,73000,-13.24,21.55,31.68,,,,,
2022/7/4 11:21,73000,-13.24,21.55,31.68,,,,,
2022/7/4 11:21,73000,-13.24,21.55,31.7,,,,,
2022/7/4 11:21,73000,-13.26,21.55,31.7,,,,,
2022/7/4 11:21,73000,-13.28,21.6,31.72,,,,,
2022/7/4 11:21,73000,-13.32,21.6,31.74,,,,,
2022/7/4 11:21,73000,-13.34,21.6,31.78,,,,,
2022/7/4 11:21,73000,-13.36,21.65,31.8,,,,,
2022/7/4 11:21,73000,-13.36,21.7,31.82,,,,,
2022/7/4 11:22,73000,-13.38,21.8,31.84,,,,,
2022/7/4 11:22,73000,-13.38,21.8,31.86,,,,,
2022/7/4 11:22,73000,-13.38,21.8,31.86,,,,,
2022/7/4 11:22,73000,-13.38,21.85,31.86,,,,,
2022/7/4 11:22,73000,-13.38,21.85,31.86,,,,,
2022/7/4 11:22,73000,-13.36,21.85,31.86,,,,,
2022/7/4 11:22,73000,-13.36,21.85,31.86,,,,,
2022/7/4 11:22,73000,-13.34,21.85,31.86,,,,,
2022/7/4 11:22,73000,-13.32,21.8,31.84,,,,,
2022/7/4 11:22,73000,-13.3,21.8,31.82,,,,,
2022/7/4 11:22,73000,-13.26,21.75,31.8,,,,,
2022/7/4 11:22,73000,-13.24,21.7,31.78,,,,,
2022/7/4 11:22,73000,-13.22,21.65,31.76,,,,,
2022/7/4 11:22,73000,-13.2,21.6,31.74,,,,,
2022/7/4 11:22,73000,-13.18,21.6,31.72,,,,,
2022/7/4 11:22,73000,-13.18,21.6,31.7,,,,,
2022/7/4 11:22,73000,-13.18,21.6,31.7,,,,,
2022/7/4 11:22,73000,-13.18,21.6,31.7,,,,,
2022/7/4 11:22,73000,-13.18,21.6,31.72,,,,,
2022/7/4 11:22,73000,-13.2,21.6,31.72,,,,,
2022/7/4 11:22,73000,-13.22,21.6,31.74,,,,,
2022/7/4 11:22,73000,-13.24,21.6,31.76,,,,,
2022/7/4 11:22,73000,-13.28,21.65,31.78,,,,,
2022/7/4 11:22,73000,-13.3,21.7,31.82,,,,,
2022/7/4 11:22,73000,-13.3,21.7,31.84,,,,,
2022/7/4 11:22,73000,-13.32,21.75,31.86,,,,,
2022/7/4 11:22,73000,-13.32,21.8,31.86,,,,,
2022/7/4 11:22,73000,-13.32,21.85,31.88,,,,,
2022/7/4 11:22,73000,-13.32,21.85,31.88,,,,,
2022/7/4 11:22,73000,-13.32,21.85,31.88,,,,,
2022/7/4 11:22,73000,-13.32,21.8,31.88,,,,,
2022/7/4 11:22,73000,-13.3,21.8,31.88,,,,,
2022/7/4 11:22,73000,-13.3,21.8,31.88,,,,,
2022/7/4 11:22,73000,-13.28,21.75,31.88,,,,,
2022/7/4 11:22,73000,-13.28,21.75,31.88,,,,,
2022/7/4 11:22,73000,-13.26,21.75,31.86,,,,,
2022/7/4 11:22,73000,-13.24,21.7,31.86,,,,,
2022/7/4 11:22,73000,-13.24,21.7,31.86,,,,,
2022/7/4 11:22,73000,-13.22,21.7,31.84,,,,,
2022/7/4 11:22,73000,-13.2,21.75,31.84,,,,,
2022/7/4 11:22,73000,-13.2,21.75,31.84,,,,,
2022/7/4 11:22,73000,-13.18,21.7,31.82,,,,,
2022/7/4 11:22,73000,-13.18,21.7,31.82,,,,,
2022/7/4 11:22,73000,-13.18,21.7,31.82,,,,,
2022/7/4 11:22,73000,-13.16,21.75,31.82,,,,,
2022/7/4 11:22,73000,-13.16,21.7,31.8,,,,,
2022/7/4 11:22,73000,-13.16,21.7,31.8,,,,,
2022/7/4 11:22,73000,-13.14,21.7,31.8,,,,,
2022/7/4 11:22,73000,-13.14,21.7,31.8,,,,,
2022/7/4 11:22,73000,-13.14,21.75,31.8,,,,,
2022/7/4 11:22,73000,-13.14,21.7,31.8,,,,,
2022/7/4 11:22,73000,-13.14,21.7,31.8,,,,,
2022/7/4 11:22,73000,-13.14,21.7,31.82,,,,,
2022/7/4 11:22,73000,-13.14,21.75,31.82,,,,,
2022/7/4 11:22,73000,-13.14,21.7,31.82,,,,,
2022/7/4 11:22,73000,-13.14,21.7,31.82,,,,,
2022/7/4 11:22,73000,-13.14,21.7,31.84,,,,,
2022/7/4 11:22,73000,-13.14,21.7,31.82,,,,,
2022/7/4 11:22,73000,-13.14,21.7,31.82,,,,,
2022/7/4 11:22,73000,-13.12,21.65,31.82,,,,,
2022/7/4 11:23,73000,-13.12,21.65,31.82,,,,,
2022/7/4 11:23,73000,-13.12,21.65,31.82,,,,,
2022/7/4 11:23,73000,-13.1,21.65,31.82,,,,,
2022/7/4 11:23,73000,-13.1,21.7,31.82,,,,,
2022/7/4 11:23,73000,-13.1,21.7,31.82,,,,,
2022/7/4 11:23,73000,-13.1,21.65,31.82,,,,,
2022/7/4 11:23,73000,-13.08,21.65,31.82,,,,,
2022/7/4 11:23,73000,-13.08,21.6,31.8,,,,,
2022/7/4 11:23,73000,-13.08,21.6,31.8,,,,,
2022/7/4 11:23,73000,-13.06,21.65,31.8,,,,,
2022/7/4 11:23,73000,-13.06,21.6,31.78,,,,,
2022/7/4 11:23,73000,-13.04,21.6,31.78,,,,,
2022/7/4 11:23,73000,-13.04,21.6,31.78,,,,,
2022/7/4 11:23,73000,-13.04,21.55,31.76,,,,,
2022/7/4 11:23,73000,-13.02,21.55,31.76,,,,,
2022/7/4 11:23,73000,-13.02,21.55,31.76,,,,,
2022/7/4 11:23,73000,-13.02,21.55,31.76,,,,,
2022/7/4 11:23,73000,-13.02,21.55,31.76,,,,,
2022/7/4 11:23,73000,-13.02,21.55,31.76,,,,,
2022/7/4 11:23,73000,-13.02,21.55,31.76,,,,,
2022/7/4 11:23,73000,-13.02,21.55,31.76,,,,,
2022/7/4 11:23,73000,-13.02,21.55,31.76,,,,,
2022/7/4 11:23,73000,-13.02,21.55,31.76,,,,,
2022/7/4 11:23,73000,-13.04,21.55,31.76,,,,,
2022/7/4 11:23,73000,-13.04,21.55,31.78,,,,,
2022/7/4 11:23,73000,-13.04,21.55,31.78,,,,,
2022/7/4 11:23,73000,-13.06,21.6,31.78,,,,,
2022/7/4 11:23,73000,-13.06,21.6,31.8,,,,,
2022/7/4 11:23,73000,-13.08,21.6,31.82,,,,,
2022/7/4 11:23,73000,-13.1,21.6,31.82,,,,,
2022/7/4 11:23,73000,-13.1,21.6,31.84,,,,,
2022/7/4 11:23,73000,-13.12,21.6,31.86,,,,,
2022/7/4 11:23,73000,-13.14,21.65,31.88,,,,,
2022/7/4 11:23,73000,-13.14,21.7,31.9,,,,,
2022/7/4 11:23,73000,-13.14,21.75,31.92,,,,,
2022/7/4 11:23,73000,-13.16,21.8,31.92,,,,,
2022/7/4 11:23,73000,-13.16,21.8,31.92,,,,,
2022/7/4 11:23,73000,-13.16,21.8,31.94,,,,,
2022/7/4 11:23,73000,-13.16,21.8,31.94,,,,,
2022/7/4 11:23,73000,-13.14,21.8,31.94,,,,,
2022/7/4 11:23,73000,-13.14,21.8,31.94,,,,,
2022/7/4 11:23,73000,-13.12,21.8,31.94,,,,,
2022/7/4 11:23,73000,-13.12,21.7,31.94,,,,,
2022/7/4 11:23,73000,-13.1,21.7,31.92,,,,,
2022/7/4 11:23,73000,-13.08,21.75,31.92,,,,,
2022/7/4 11:23,73000,-13.06,21.75,31.9,,,,,
2022/7/4 11:23,73000,-13.04,21.75,31.88,,,,,
2022/7/4 11:23,73000,-13.02,21.75,31.88,,,,,
2022/7/4 11:23,73000,-13.02,21.7,31.86,,,,,
2022/7/4 11:23,73000,-13,21.7,31.86,,,,,
2022/7/4 11:23,73000,-12.98,21.7,31.84,,,,,
